SKU,qty,price,regular_price
10000400173,1,,472200
10000400174,1,,411300
10000400187,1,,287000
10000400201,1,,596350
10000400216,1,,174600
10000400217,1,,504900
10000400232,1,,389450
10000400246,1,,92800
10000400247,1,,111720
10000400249,1,,518300
10000400270,1,,75750
10000400278,1,,415000
10000400280,1,,753400
10000400288,1,,361700
10000400315,1,,307830
10000400327,1,,130880
10000400335,1,,191100
10000400348,1,,357430
10000400362,2,,263050
10000400363,1,,502000
10000400385,1,,580100
10000400392,1,,348340
10000400399,1,,110100
10000400404,1,,1726000
10000400406,1,,512600
10000400411,1,,858900
10000400434,1,,235950
10000400437,1,,130600
10000400440,1,,376100
10000400442,1,,425000
10000400458,1,,92800
10000400464,1,,183700
10000400471,1,,313400
10000400477,1,,203000
10000400480,1,,586650
10000400484,1,,709800
10000400485,1,,326800
10000400493,1,,280200
10000400503,1,,215500
10000400508,1,,181650
10000400511,1,,479600
10000400513,1,,350300
10000400514,1,,497100
10000400524,1,,1619950
10000400530,1,,391500
10000400541,1,,186100
10000400549,1,,328200
10000400552,1,,325350
10000400558,1,,364000
10000400560,1,,183850
10000400565,1,,215400
10000400572,1,,118000
10000400573,1,,619700
10000400577,1,,162000
10000400578,1,,1159650
10000400582,1,,465050
10000400583,1,,242150
10000400586,1,,60950
10000400588,1,,1207300
10000400598,1,,557000
10000400602,1,,521800
10000400603,1,,694950
10000400604,1,,530050
10000400608,1,,630650
10000400613,1,,282300
10000400626,1,,342550
10000400632,1,,402850
10000400644,1,,317200
10000400645,1,,257600
10000400646,1,,133190
10000400649,1,,121400
10000400650,1,,103800
10000400651,1,,152000
10000400660,1,,290800
10000400675,1,,170300
10000400676,1,,255400
10000400677,1,,69250
10000400681,1,,622300
10000400685,1,,129000
10000400686,1,,42250
10000400689,1,,248750
10000400690,1,,332500
10000400695,1,,84600
10000400696,1,,150400
10000400697,1,,143400
10000400698,3,,229000
10000400699,1,,730100
10000400701,3,,243400
10000400703,1,,532200
10000400704,1,,52300
10000400705,1,,509800
10000400706,1,,47400
10000400708,1,,157800
10000400709,1,,110500
10000400710,1,,443700
10000400712,1,,96400
10000400713,1,,152400
10000400714,1,,145650
10000400715,1,,166950
10000400717,1,,639450
10000400718,1,,194100
10000400719,1,,222900
10000400720,1,,199500
10000400721,1,,218700
10000400723,1,,739450
12001000073,1,,499500
12001000081,1,,291100
12001000091,1,,549800
12001000094,1,,250000
12001100065,1,,220900
12001100085,1,,675700
12001100086,1,,340510
12001100092,1,,250950
10000200003,1,,61600
10000200115,2,,85700
10000200129,1,,44200
10000200154,2,,32150
10000200186,1,,36750
10000200190,2,,52900
10000200191,14,,36900
10000200207,1,,89100
10000200209,1,,73500
10004400003,1,,67700
10004400037,1,,154920
10004400038,1,,75280
10004400051,1,,56580
10004400061,1,,81100
10004400062,1,,110400
10004400071,1,,179100
10004400077,1,,111400
10004400084,1,,71650
10004400085,1,,225850
10004400090,1,,239350
10004400091,1,,308500
10004400092,1,,332250
10004400099,1,,61350
5000400417,1,,199900
5000900797,1,,299900
5000200096,1,69990,104900
5000200097,1,89990,125000
5000900790,1,19990,22900
5000900791,1,27990,31900
5000900793,1,39990,49900
5000900802,1,24990,29900
5000900803,1,24990,27500
5000900804,2,24990,29900
5000900805,1,52990,109900
5000900835,1,59990,75900
5000900798,1,19990,31900
5000900799,1,12990,17900
5000900801,1,15990,19900
5000900807,1,19990,24900
5000900865,2,9990,16990
5000900866,2,12990,18990
5000900867,2,11490,16990
5000900868,1,8990,14990
5000900869,1,8490,13990
5000900870,5,7990,12990
5000900871,1,15990,26990
7000200035,1,,77400
7000200037,1,,77400
7000200039,1,,77400
7000200065,1,,77400
7000200041,1,,38700
7000200064,1,,38700
7000200091,1,,38700
7000200092,1,,38700
7000200006,1,,38700
7000200010,1,,38700
7000200013,1,,77400
7000200014,1,,77400
7000200017,1,,38700
7000200023,1,,54900
7000200040,1,,77400
7000200300,1,,71100
7000200315,1,,65400
7000200323,36,,75600
7000100024,1,,270000
7000100025,1,,270000
7000100034,1,,270000
7000100037,1,,240000
7000100047,1,,240000
7000100052,1,,240000
7000100056,1,,270000
7000100062,1,,270000
7000100063,1,,270000
7000100064,1,,270000
7000100068,1,,240000
7000100073,1,,240000
7000100075,1,,240000
7000100076,1,,240000
7000100079,1,,240000
7000100088,1,,240000
7000100089,1,,240000
7000100099,1,,240000
7000100103,1,,240000
7000100109,1,,270000
7000100110,1,,270000
7000100114,1,,270000
7000100117,1,,360000
7000100120,1,,360000
7000100122,1,,360000
7000100136,1,,360000
7000100212,1,,270000
7000100341,1,,270000
7000100342,1,,270000
7000100355,1,,270000
7000100361,1,,240000
7000100344,1,,240000
7000100345,1,,240000
7000100346,2,,240000
7000100347,1,,240000
7000100348,1,,240000
7000100360,1,,240000
7000100349,1,,240000
7000100395,1,,360000
7000100432,1,,360000
7000100433,1,,330000
7000100434,1,,330000
7000100435,1,,330000
7000100351,1,,240000
7000100356,1,,240000
7000100352,1,,240000
7000100350,1,,240000
7000100229,1,,13800
7000100231,1,,13800
7000100232,1,,13800
7000100233,1,,13800
7000100235,1,,13800
7000100230,5,,15800
7000100234,2,,15800
7000100236,1,,13800
7000100238,1,,13800
7000100239,1,,13800
7000100241,1,,13800
7000100242,5,,13800
7000100237,6,,15800
7000100240,3,,15800
7000100243,9,,13800
7000100245,1,,13800
7000100247,1,,13800
7000100250,1,,13800
7000100244,11,,15800
7000100246,17,,15800
7000100251,1,,15800
7000100252,6,,13800
7000100253,16,,13800
7000100254,6,,13800
7000100255,18,,13800
7000100257,11,,13800
7000100258,1,,13800
7000100304,1,,13800
7000100305,6,,13800
7000100261,1,,13800
7000100263,1,,13800
7000100265,1,,13800
7000100266,1,,13800
7000100262,15,,15800
7000100264,9,,15800
7000100268,1,,13800
7000100270,3,,13800
7000100271,21,,13800
7000100272,2,,13800
7000100269,21,,15800
7000100273,1,,15800
7000100274,21,,13800
7000100275,4,,13800
7000100277,1,,13800
7000100279,6,,13800
7000100278,17,,15800
7000100280,11,,15800
7000100281,1,,13800
7000100282,15,,13800
7000100283,1,,13800
7000100285,1,,13800
7000100287,17,,13800
7000100284,17,,15800
7000100286,17,,15800
7000100288,19,,15800
7000100302,9,,13800
7000100303,9,,13800
7000100289,1,,13800
7000100290,1,,13800
7000100291,1,,13800
7000100293,1,,13800
7000100294,1,,13800
7000100298,3,,13800
7000100299,1,,13800
7000100300,1,,13800
7000100301,1,,13800
7000100365,1,,11800
7000100366,1,,11800
7000100267,1,,15800
7000100308,1,,19800
7000100416,1,,19800
7000100415,1,,19800
7000100398,3,,11800
7000100436,5,,11800
7000100397,1,,11800
7000100437,2,,11800
7000100438,2,,11800
7000100396,1,,11800
7000100386,1,,11800
7000100399,5,,11800
7000100385,11,,11800
7000100384,10,,11800
7000100429,2,,19800
7000100430,9,,19800
7000100428,6,,19800
7000100431,6,,19800
7000100295,8,,15800
7000100276,23,,15800
7000100309,1,,19800
7000100425,6,,19800
7000100426,6,,19800
7000100427,6,,19800
7000100292,1,,15800
7000100256,18,,15800
7000100439,12,,11800
7000100372,12,,11800
7000100314,1,,15800
7000100440,9,,11800
7000100259,1,,15800
7000100315,1,,19800
7000100383,1,,11800
7000100401,11,,11800
7000100382,12,,11800
7000100321,1,,13800
7000100323,7,,13800
7000100402,15,,11800
7000100373,1,,11800
7000100374,1,,11800
7000100441,5,,11800
7000100403,15,,11800
7000100376,11,,11800
7000100404,14,,11800
7000100318,1,,15800
7000100319,3,,19800
7000100320,3,,19800
7000100422,3,,19800
7000100423,3,,19800
7000100445,1,,19800
7000100424,3,,19800
7000100419,6,,19800
7000100249,18,,13800
7000100418,1,,19800
7000100380,1,,11800
7000100420,6,,19800
7000100379,1,,11800
7000100248,14,,13800
7000100316,1,,15800
7000100421,3,,19800
7000100414,13,,11800
7000100381,1,,11800
7000100317,6,,19800
7000100324,6,,13800
7000100326,6,,13800
7000100327,3,,13800
7000100325,1,,15800
7000100413,1,,11800
7000100411,15,,11800
7000100410,18,,11800
7000100412,1,,11800
7000100391,1,,13800
7000100392,8,,11800
7000100388,5,,11800
7000100389,2,,11800
7000100409,5,,11800
7000100387,1,,11800
7000100390,1,,11800
7000100311,1,,15800
7000100312,1,,15800
7000100313,1,,19800
7000100442,2,,11800
7000100405,2,,11800
7000100377,6,,11800
7000100378,1,,11800
7000100407,2,,11800
7000100444,14,,11800
7000100408,3,,11800
7000100310,9,,19800
7000100417,3,,19800
7000100446,6,,19800
5001900001,38,2990,4990
5001900002,28,990,1990
5001900003,1,,4990
5000900731,10,14300,28500
5000900735,4,57500,114900
9000101798,1,39990,84990
